data source,Flag,IIP #,Iceberg #,resight,sighting source,Vessel Name,sighting method,latitude,longitude,Ice Season,Year,Month,date,time,size,#bergs,#growlers,#Bergy Bits,Small,Medium,Large,Very Large,Ice Island,Unidentified,shape,length,length flag,height,height flag,width,width flag,draft,draft flag,mass,mass flag,drill site,Comments,
IOT,1,480.1,480.1,N,Ship,Pisa (SS),Visual,48.23333333,-46.93333333,1913,1913,June,6/15/13,,Berg,2,,,,,,,,,,,,,,,,,,,,,HB 1243 June 25,
IOT,1,480.2,480.2,N,Ship,Pisa (SS),Visual,48.23333333,-46.93333333,1913,1913,June,6/15/13,,Growler,,15,,,,,,,,,,,,,,,,,,,,HB 1243 June 25,
IOT,1,481.1,481.1,N,Ship,Pisa (SS),Visual,47.98333333,-47.91666667,1913,1913,June,6/15/13,,Berg,1,,,,,,,,,,,,,,,,,,,,,HB 1243 June 25,
IOT,1,481.2,481.2,N,Ship,Pisa (SS),Visual,47.98333333,-47.91666667,1913,1913,June,6/15/13,,Growler,,2,,,,,,,,,,,,,,,,,,,,HB 1243 June 25,
IOT,1,490,490,N,Ship,Scotia (SS),Visual,51.75,-48.5,1913,1913,June,6/15/13,,Berg,1,,,,,,,,,,,,,,,,,,,,,HB 1243 June 25,
IOT,1,498,498,N,Ship,Peruviana (SS),Visual,49.8,-39.83333333,1913,1913,June,6/15/13,,Large,,,,,,1,,,,,,,,,,,,,,,,HB 1244 July 2: saw a large berg 2 miles to the southward [position calculated],
IOT,1,499,499,N,Ship,Peruviana (SS),Visual,49.83333333,-39.83333333,1913,1913,June,6/15/13,,Small,,,,1,,,,,,,,,,,,,,,,,,HB 1244 July 2: a small berg 1/4 miles to the northward,
IOT,1,500,500,N,Ship,Sardinian (SS),Visual,49.03333333,-49.15,1913,1913,June,6/15/13,,Large,,,,,,1,,,,,,,,,,,,,,,,HB 1244 July 2,
IOT,1,501,501,N,Ship,Sardinian (SS),Visual,48.85,-49.6,1913,1913,June,6/15/13,,Growler,,1,,,,,,,,,,,,,,,,,,,,HB 1244 July 2: a large growler,
IOT,1,502.1,502.1,N,Ship,Sardinian (SS),Visual,48.08333333,-51.7,1913,1913,June,6/15/13,,Large,,,,,,2,,,,,,,,,,,,,,,,HB 1244 July 2,
IOT,1,502.2,502.2,N,Ship,Sardinian (SS),Visual,48.08333333,-51.7,1913,1913,June,6/15/13,,Small,,,,1,,,,,,,,,,,,,,,,,,HB 1244 July 2,
IOT,1,503,503,N,Ship,Sardinian (SS),Visual,48.06666667,-51.83333333,1913,1913,June,6/15/13,,Large,,,,,,1,,,,,,,,,,,,,,,,HB 1244 July 2,
IOT,1,530.11,530.11,N,Ship,Sardinian (SS),Visual,47.56666667,-52.06666667,1913,1913,June,6/16/13,,Small,,,,x,,,,,,,,,,,,,,,,,,"HB 1244 July 2: from ~25 miles from St.John's to 5 miles off entrance of [North?] Heads, passed numerous small bergs & detached pieces of ice [approximate positions calculated]",
IOT,0,530.12,530.12,N,Ship,Sardinian (SS),Visual,47.56666667,-52.55,1913,1913,June,6/16/13,,Small,,,,,,,,,,,,,,,,,,,,,,"HB 1244 July 2: from ~25 miles from St.John's to 5 miles off entrance of [North?] Heads, passed numerous small bergs & detached pieces of ice [approximate positions calculated]",
IOT,1,530.21,530.21,N,Ship,Sardinian (SS),Visual,47.56666667,-52.06666667,1913,1913,June,6/16/13,,Growler,,x,,,,,,,,,,,,,,,,,,,,"HB 1244 July 2: from ~25 miles from St.John's to 5 miles off entrance of [North?] Heads, passed numerous small bergs & detached pieces of ice [approximate positions calculated]",
IOT,0,530.22,530.22,N,Ship,Sardinian (SS),Visual,47.56666667,-52.55,1913,1913,June,6/16/13,,Growler,,,,,,,,,,,,,,,,,,,,,,"HB 1244 July 2: from ~25 miles from St.John's to 5 miles off entrance of [North?] Heads, passed numerous small bergs & detached pieces of ice [approximate positions calculated]",
IOT,1,531,531,N,Ship,Montfort (SS),Visual,47.75,-47.68333333,1913,1913,June,6/16/13,,Large,,,,,,1,,,,,,,,,,,,,,,,HB 1245 Jul 9,
IOT,1,532,532,N,Ship,Montfort (SS),Visual,47.9,-46.95,1913,1913,June,6/16/13,,Large,,,,,,1,,,,,,,,,,,,,,,,HB 1245 Jul 9,
IOT,1,533,533,N,Ship,Montfort (SS),Visual,48,-46.83333333,1913,1913,June,6/16/13,,Large,,,,,,1,,,,,,,,,,,,,,,,HB 1245 Jul 9,
IOT,1,534,534,N,Ship,Montfort (SS),Visual,48.28333333,-46.01666667,1913,1913,June,6/16/13,,Large,,,,,,1,,,,,,,,,,,,,,,,HB 1245 Jul 9,
IOT,1,535,535,N,Ship,Montfort (SS),Visual,48.31666667,-44.2,1913,1913,June,6/16/13,,Large,,,,,,1,,,,,,,,,,,,,,,,HB 1245 Jul 9,
IOT,1,569,569,N,Ship,Scandinavian (SS),Visual,47.63333333,-50.56666667,1913,1913,June,6/16/13,,Berg,1,,,,,,,,,,,,,,,,,,,,,HB 1246 Jul 16,
IOT,1,446,446,N,Ship,Scotia (SS),Visual,50.75,-52.33333333,1913,1913,June,6/17/13,,Berg,1,,,,,,,,,,,,,,,,,,,,,HB 1242 June 18,
IOT,1,489,489,N,Ship,Miami (IP),Visual,45,-46.43333333,1913,1913,June,6/17/13,13:00,Small,,,,1,,,,,,,60,E,3.1,E,,,,,,,,"HB 1243 June 25: passed a small berg 10' high 9 miles further E, breaking up. Position given in HB 1246 Jul 16 Cruise Rpt & hardly 200' long",
IOT,1,491,491,N,Ship,Scotia (SS),Visual,50.75,-52.5,1913,1913,June,6/17/13,,Berg,1,,,,,,,,,,,,,,,,,,,,,HB 1243 June 25,
IOT,1,570,570,N,Ship,Willehad (SS),Visual,47.85,-48.6,1913,1913,June,6/17/13,,Large,,,,,,1,,,,,,,,,,,,,,,,HB 1246 Jul 16,
IOT,1,571,571,N,Ship,Willehad (SS),Visual,47.8,-47.61666667,1913,1913,June,6/17/13,,Small,,,,1,,,,,,,,,,,,,,,,,,HB 1246 Jul 16,
IOT,1,572,572,N,Ship,Willehad (SS),Visual,48.1,-46.25,1913,1913,June,6/17/13,,Large,,,,,,1,,,,,,,,,,,,,,,,HB 1246 Jul 16,
IOT,1,492,492,N,Ship,Scotia (SS),Visual,50.75,-52.5,1913,1913,June,6/18/13,,Berg,1,,,,,,,,,,,,,,,,,,,,,HB 1243 June 25,
IOT,1,536,536,N,Ship,Corsican (SS),Visual,48.06666667,-49.06666667,1913,1913,June,6/18/13,,Large,,,,,,1,,,,,,,,,,,,,,,,HB 1245 Jul 9: passed 2 miles N of a large berg [position calculated],
IOT,1,537,537,N,Ship,Corsican (SS),Visual,48.23333333,-48.75,1913,1913,June,6/18/13,,Medium,,,,,1,,,,,,,,,,,,,,,,,HB 1245 Jul 9: passed 1 mile S of a medium sized berg [position calculated],
IOT,1,538,538,N,Ship,Corsican (SS),Visual,48.13333333,-48.75,1913,1913,June,6/18/13,,Growler,,1,,,,,,,,,,,,,,,,,,,,HB 1245 Jul 9: passed 5 miles N of a growler [position calculated],
IOT,1,482,482,N,Ship,Parisian (SS),Visual,48.6,-48.45,1913,1913,June,6/19/13,,Large,,,,,,1,,,,,,,,,,,,,,,,HB 1243 June 25,
IOT,1,483,483,N,Ship,Parisian (SS),Visual,48.46666667,-48.63333333,1913,1913,June,6/19/13,,Large,,,,,,1,,,,,,,,,,,,,,,,HB 1243 June 25,
IOT,1,484,484,N,Ship,Parisian (SS),Visual,47.5,-50.31666667,1913,1913,June,6/19/13,,Small,,,,1,,,,,,,,,,,,,,,,,,HB 1243 June 25,
IOT,1,485.1,485.1,N,Ship,Parisian (SS),Visual,47.41666667,-50.61666667,1913,1913,June,6/19/13,,Medium,,,,,1,,,,,,,,,,,,,,,,,HB 1243 June 25: a medium sized berg & several small pieces of ice,
IOT,1,485.2,485.2,N,Ship,Parisian (SS),Visual,47.41666667,-50.61666667,1913,1913,June,6/19/13,,Growler,,x,,,,,,,,,,,,,,,,,,,,HB 1243 June 25: a medium sized berg & several small pieces of ice,
IOT,1,486,486,N,Ship,Parisian (SS),Visual,47.38333333,-51.28333333,1913,1913,June,6/19/13,,Small,,,,2,,,,,,,,,,,,,,,,,,HB 1243 June 25,
IOT,1,493,493,N,Ship,Scotia (SS),Visual,50.25,-52.5,1913,1913,June,6/19/13,,Berg,1,,,,,,,,,,,,,,,,,,,,,HB 1243 June 25,
IOT,1,573,573,N,Ship,Cairntorr (SS),Visual,47.25,-51.13333333,1913,1913,June,6/19/13,,Berg,2,,,,,,,,,,,,,,,,,,,,,HB 1246 Jul 16,
IOT,1,574.1,574.1,N,Ship,Cairntorr (SS),Visual,47.33333333,-50.5,1913,1913,June,6/19/13,,Medium,,,,,1,,,,,,,,,,,,,,,,,HB 1246 Jul 16: a medium sized berg & 2 growlers,
IOT,1,574.2,574.2,N,Ship,Cairntorr (SS),Visual,47.33333333,-50.5,1913,1913,June,6/19/13,,Growler,,2,,,,,,,,,,,,,,,,,,,,HB 1246 Jul 16: a medium sized berg & 2 growlers,
IOT,1,575,575,N,Ship,Cairntorr (SS),Visual,47.46666667,-50.16666667,1913,1913,June,6/19/13,,Medium,,,,,1,,,,,,,,,,,,,,,,,HB 1246 Jul 16,
IOT,1,576,576,N,Ship,Cairntorr (SS),Visual,47.91666667,-49.11666667,1913,1913,June,6/19/13,,Medium,,,,,1,,,,,,,,,,,,,,,,,HB 1246 Jul 16,
IOT,1,577,577,N,Ship,Cairntorr (SS),Visual,48.21666667,-48.25,1913,1913,June,6/19/13,,Small,,,,1,,,,,,,,,,,,,,,,,,HB 1246 Jul 16,
IOT,1,578,578,N,Ship,Cairntorr (SS),Visual,48.3,-48,1913,1913,June,6/19/13,,Small,,,,1,,,,,,,,,,,,,,,,,,HB 1246 Jul 16,
IOT,1,504,504,N,Ship,Nyassa (SS),Visual,44.8,-45.85,1913,1913,June,6/20/13,,Medium,,,,,1,,,,,,,,31,E,,,,,,,,"HB 1244 July 2: saw a berg ~105' high; also 7 pieces of ice ~1 mile to the northward [of #504, position calculated]",
IOT,1,515,515,N,Ship,Nyassa (SS),Visual,44.81666667,-45.85,1913,1913,June,6/20/13,,Growler,,7,,,,,,,,,,,,,,,,,,,,"HB 1244 July 2: saw a berg ~105' high; also 7 pieces of ice ~1 mile to the northward [of #504, position calculated]",
IOT,1,505,505,N,Ship,Campanello (SS),Visual,47.65,-41.88333333,1913,1913,June,6/20/13,,Berg,1,,,,,,,,,,,,,,,,,,,,,HB 1244 July 2,
IOT,1,508,508,N,Ship,Tunisian (SS),Visual,48.31666667,-49.13333333,1913,1913,June,6/20/13,,Berg,1,,,,,,,,,,,,,,,,,,,,,HB 1244 July 2,
IOT,1,509,509,N,Ship,Tunisian (SS),Visual,48.28333333,-49.21666667,1913,1913,June,6/20/13,,Growler,,1,,,,,,,,,,,,,,,,,,,,HB 1244 July 2,
IOT,1,510,510,N,Ship,Tunisian (SS),Visual,48.15,-49.31666667,1913,1913,June,6/20/13,,Berg,1,,,,,,,,,,,,,,,,,,,,,HB 1244 July 2,
IOT,1,511,511,N,Ship,Tunisian (SS),Visual,47.88333333,-50.78333333,1913,1913,June,6/20/13,,Large,,,,,,1,,,,,,,,,,,,,,,,HB 1244 July 2,
IOT,1,512,512,N,Ship,Tunisian (SS),Visual,47.61666667,-50.5,1913,1913,June,6/20/13,,Growler,,1,,,,,,,,,,,,,,,,,,,,HB 1244 July 2: a growler & several pieces of ice,
IOT,1,513,513,N,Ship,Tunisian (SS),Visual,47.7,-50.78333333,1913,1913,June,6/20/13,,Small,,,,1,,,,,,,,,,,,,,,,,,HB 1244 July 2,
IOT,1,514.1,514.1,N,Ship,Tunisian (SS),Visual,47.4,-51.16666667,1913,1913,June,6/20/13,,Berg,1,,,,,,,,,,,,,,,,,,,,,HB 1244 July 2,
IOT,1,514.2,514.2,N,Ship,Tunisian (SS),Visual,47.4,-51.16666667,1913,1913,June,6/20/13,,Growler,,1,,,,,,,,,,,,,,,,,,,,HB 1244 July 2,
IOT,1,516,516,N,Ship,Tunisian (SS),Visual,47.5,-51.26666667,1913,1913,June,6/20/13,,Large,,,,,,1,,,,,,,,,,,,,,,,HB 1244 July 2,
IOT,1,517,517,N,Ship,Tunisian (SS),Visual,47.45,-51.38333333,1913,1913,June,6/20/13,,Large,,,,,,1,,,,,,,,,,,,,,,,HB 1244 July 2,
IOT,1,518,518,N,Ship,Tunisian (SS),Visual,47.48333333,-51.55,1913,1913,June,6/20/13,,Large,,,,,,1,,,,,,,,,,,,,,,,HB 1244 July 2,
IOT,1,519,519,N,Ship,Virginie (SS),Visual,48.41666667,-43.91666667,1913,1913,June,6/20/13,,Growler,,2,,,,,,,,,,,,,,,,,,,,HB 1244 July 2,
IOT,1,520,520,N,Ship,Virginie (SS),Visual,48.36666667,-44.13333333,1913,1913,June,6/20/13,,Large,,,,,,1,,,,,,,60,E,,,,,,,,HB 1244 July 2: a berg 60 meters high,
IOT,1,539.11,539.11,N,Ship,Canada (SS),Visual,47.3,-51.46666667,1913,1913,June,6/20/13,,Berg,9,,,,,,,,,,,,,,,,,,,,,HB 1245 Jul 9: saw 9 large & small bergs & several growlers,
IOT,0,539.12,539.12,N,Ship,Canada (SS),Visual,48.5,-48.93333333,1913,1913,June,6/20/13,,Berg,,,,,,,,,,,,,,,,,,,,,,HB 1245 Jul 9: saw 9 large & small bergs & several growlers,
IOT,1,539.21,539.21,N,Ship,Canada (SS),Visual,47.3,-51.46666667,1913,1913,June,6/20/13,,Growler,,x,,,,,,,,,,,,,,,,,,,,HB 1245 Jul 9: saw 9 large & small bergs & several growlers,
IOT,0,539.22,539.22,N,Ship,Canada (SS),Visual,48.5,-48.93333333,1913,1913,June,6/20/13,,Growler,,,,,,,,,,,,,,,,,,,,,,HB 1245 Jul 9: saw 9 large & small bergs & several growlers,
IOT,1,506,506,N,Ship,Campanello (SS),Visual,47.33333333,-44.16666667,1913,1913,June,6/21/13,,Berg,1,,,,,,,,,,,,,,,,,,,,,HB 1244 July 2,
IOT,1,521,521,N,Ship,Virginie (SS),Visual,47.7,-50.18333333,1913,1913,June,6/21/13,,Very large,,,,,,,2,,,,,,,,,,,,,,,HB 1244 July 2,
IOT,1,522,522,N,Ship,Virginie (SS),Visual,46.18333333,-53.66666667,1913,1913,June,6/21/13,,Growler,,1,,,,,,,,,,,,,,,,,,,,HB 1244 July 2,
IOT,1,523,523,N,Ship,Cambrian (SS),Visual,44.41666667,-45.56666667,1913,1913,June,6/21/13,,Large,,,,,,1,,,,Pinnacle ,,,46,E,,,,,,,,"HB 1244 July 2: a berg with a peak 150' high, drifting SSE and breaking up.HB 1246 Jul 16 Cruise Rpt: 44.30N 45.25'W",
IOT,1,524,524,N,Ship,Pretorian (SS),Visual,48.16666667,-49.2,1913,1913,June,6/21/13,,Small,,,,1,,,,,,,30,E,15,E,,,,,,,,HB 1244 July 2: passed a berg from 40 to 50' high & 100' long,
IOT,1,525,525,N,Ship,Pretorian (SS),Visual,47.51666667,-50.91666667,1913,1913,June,6/21/13,,Medium,,,,,2,,,,,,,,,,,,,,,,,HB 1244 July 2,
IOT,1,526.1,526.1,N,Ship,Pretorian (SS),Visual,47.33333333,-51.05,1913,1913,June,6/21/13,,Small,,,,1,,,,,,,,,,,,,,,,,,HB 1244 July 2: a small berg & several growlers,
IOT,1,526.2,526.2,N,Ship,Pretorian (SS),Visual,47.33333333,-51.05,1913,1913,June,6/21/13,,Growler,,x,,,,,,,,,,,,,,,,,,,,HB 1244 July 2: a small berg & several growlers,
IOT,1,527,527,N,Ship,Pretorian (SS),Visual,47.23333333,-51.25,1913,1913,June,6/21/13,,Small,,,,3,,,,,,,,,9.1,E,,,,,,,,HB 1244 July 2: 3 bergs ~30' high,
IOT,1,507,507,N,Ship,Campanello (SS),Visual,46.51666667,-47.53333333,1913,1913,June,6/22/13,,Berg,1,,,,,,,,,,,,,,,,,,,,,HB 1244 July 2,
IOT,1,528,528,N,Ship,Strathardle,Visual,48.61666667,-49.53333333,1913,1913,June,6/23/13,,Large,,,,,,1,,,,,,,,,,,,,,,,HB 1244 July 2: passed 1 mile N of a large berg [position calculated],
IOT,1,529.01,529.01,N,Ship,Strathardle,Visual,48.61666667,-49.53333333,1913,1913,June,6/23/13,,Small,,,,5,,,,,,,,,,,,,,,,,,HB 1244 July 2: passed SE of 5 small bergs apparently aground,
IOT,0,529.02,529.02,N,Ship,Strathardle,Visual,47.33333333,-51.33333333,1913,1913,June,6/23/13,,Small,,,,,,,,,,,,,,,,,,,,,,HB 1244 July 2: passed SE of 5 small bergs apparently aground,
IOT,1,540,540,N,Ship,Indiana (SS),Visual,48.88333333,-49.15,1913,1913,June,6/23/13,,Large,,,,,,1,,,,,,,,,,,,,,,,HB 1245 Jul 9,
IOT,1,541.1,541.1,N,Ship,Indiana (SS),Visual,48.56666667,-49.73333333,1913,1913,June,6/23/13,,Small,,,,1,,,,,,,,,,,,,,,,,,HB 1245 Jul 9: a small berg & a small piece of ice,
IOT,1,541.2,541.2,N,Ship,Indiana (SS),Visual,48.56666667,-49.73333333,1913,1913,June,6/23/13,,Growler,,1,,,,,,,,,,,,,,,,,,,,HB 1245 Jul 9: a small berg & a small piece of ice,
IOT,1,542,542,N,Ship,Indiana (SS),Visual,48.31666667,-50.11666667,1913,1913,June,6/23/13,,Large,,,,,,1,,,,,,,,,,,,,,,,HB 1245 Jul 9,
IOT,1,543,543,N,Ship,Indiana (SS),Visual,48.15,-50.4,1913,1913,June,6/23/13,,Large,,,,,,1,,,,,,,,,,,,,,,,HB 1245 Jul 9,
IOT,1,544,544,N,Ship,Indiana (SS),Visual,48.06666667,-50.58333333,1913,1913,June,6/23/13,,Growler,,x,,,,,,,,,,,,,,,,,,,,HB 1245 Jul 9 : several large growlers,
IOT,1,545,545,N,Ship,Indiana (SS),Visual,47.81666667,-51.05,1913,1913,June,6/23/13,,Large,,,,,,1,,,,,,,,,,,,,,,,HB 1245 Jul 9,
IOT,1,546,546,N,Ship,Indiana (SS),Visual,47.73333333,-51.2,1913,1913,June,6/23/13,,Large,,,,,,2,,,,,,,,,,,,,,,,HB 1245 Jul 9,
IOT,1,547,547,N,Ship,Indiana (SS),Visual,47.3,-51.95,1913,1913,June,6/23/13,,Medium,,,,,2,,,,,,,,,,,,,,,,,HB 1245 Jul 9: 2 medium sized bergs aground,
IOT,1,579.01,579.01,N,Ship,Cynthiana (SS),Visual,47.38333333,-51.7,1913,1913,June,6/23/13,,Medium,,,,,3,,,,,,,,,,,,,,,,,HB 1246 Jul 16: passed 3 medium sized bergs,
IOT,0,579.02,579.02,N,Ship,Cynthiana (SS),Visual,47.56666667,-51.38333333,1913,1913,June,6/23/13,,Medium,,,,,,,,,,,,,,,,,,,,,,HB 1246 Jul 16: passed 3 medium sized bergs,
IOT,1,580,580,N,Ship,Cynthiana (SS),Visual,48.16666667,-50.63333333,1913,1913,June,6/23/13,,Medium,,,,,1,,,,,,,,,,,,,,,,,HB 1246 Jul 16,
IOT,1,581.1,581.1,N,Ship,Cynthiana (SS),Visual,48.78333333,-49.33333333,1913,1913,June,6/23/13,,Large,,,,,,1,,,,,,,,,,,,,,,,HB 1246 Jul 16,
IOT,1,581.2,581.2,N,Ship,Cynthiana (SS),Visual,48.78333333,-49.33333333,1913,1913,June,6/23/13,,Small,,,,1,,,,,,,,,,,,,,,,,,HB 1246 Jul 16,
IOT,1,548,548,N,Ship,Polonia (SS),Visual,44.95,-43.96666667,1913,1913,June,6/24/13,,Berg,1,,,,,,,,,,,,,,,,,,,,,HB 1245 Jul 9,
IOT,1,582,582,N,Ship,Hesperian (SS),Visual,47.63333333,-51,1913,1913,June,6/24/13,,Small,,,,1,,,,,,,,,,,,,,,,,,HB 1246 Jul 16,
IOT,1,549.1,549.1,N,Ship,Devona (SS),Visual,53,-52,1913,1913,June,6/25/13,,Large,,,,,,1,,,,,,,,,,,,,,,,HB 1245 Jul 9,
IOT,1,549.2,549.2,N,Ship,Devona (SS),Visual,53,-52,1913,1913,June,6/25/13,,Small,,,,2,,,,,,,,,,,,,,,,,,HB 1245 Jul 9,
IOT,1,550.01,550.01,N,Ship,Devona (SS),Visual,53,-52,1913,1913,June,6/25/13,,Berg,x,,,,,,,,,,,,,,,,,,,,,HB 1245 Jul 9: thence to within 20 miles of Belle Isle saw numerous bergs. At the latter position encountered heavy field ice which gradually cleared as Belle Isle was reached,
IOT,0,550.02,550.02,N,Ship,Devona (SS),Visual,51.95,-54.81666667,1913,1913,June,6/25/13,,Berg,,,,,,,,,,,,,,,,,,,,,,HB 1245 Jul 9: thence to within 20 miles of Belle Isle saw numerous bergs. At the latter position encountered heavy field ice which gradually cleared as Belle Isle was reached,
IOT,1,551,551,N,Ship,Victorian (SS),Visual,47.63333333,-50.43333333,1913,1913,June,6/25/13,,Small,,,,1,,,,,,,,,,,,,,,,,,HB 1245 Jul 9,
IOT,1,552,552,N,Ship,Victorian (SS),Visual,47.83333333,-50.43333333,1913,1913,June,6/25/13,,Small,,,,1,,,,,,,,,,,,,,,,,,HB 1245 Jul 9: passed another [small berg?],
IOT,1,626,626,N,Ship,Mongolian (SS),Visual,47.76666667,-52.51666667,1913,1913,June,6/25/13,,Medium,,,,,1,,,,,,,,,,,,,,,,,HB 1248 Jul 30,
IOT,1,627,627,N,Ship,Mongolian (SS),Visual,47.8,-52.18333333,1913,1913,June,6/25/13,,Large,,,,,,1,,,,,,,,,,,,,,,,HB 1248 Jul 30,
IOT,1,628.1,628.1,N,Ship,Mongolian (SS),Visual,47.78333333,-52.01666667,1913,1913,June,6/25/13,,Large,,,,,,1,,,,,,,,,,,,,,,,HB 1248 Jul 30,
IOT,1,628.2,628.2,N,Ship,Mongolian (SS),Visual,47.78333333,-52.01666667,1913,1913,June,6/25/13,,Growler,,3,,,,,,,,,,,,,,,,,,,,HB 1248 Jul 30,
IOT,1,629,629,N,Ship,Mongolian (SS),Visual,48.03333333,-51.58333333,1913,1913,June,6/25/13,,Large,,,,,,1,,,,,,,,,,,,,,,,HB 1248 Jul 30,
IOT,1,1221,1221,N,Ship,Columbia (SS),Visual,44.01666667,-45.08333333,1913,1913,June,6/25/13,,Berg,1,,,,,,,,,,,,,,,,,,,,,HB 1246 Jul 16 Cruise Rpt,
IOT,1,553,553,N,Ship,Barcelona (SS),Visual,48.05,-47.25,1913,1913,June,6/26/13,,Ice island,,,,,,,,1,,,305,E,1,E,,,,,,,,HB 1245 Jul 9: passed a piece of ice ~1000' long nearly awash,
IOT,1,554,554,N,Ship,Barcelona (SS),Visual,47.93333333,-48,1913,1913,June,6/26/13,,Medium,,,,,1,,,,,,91,E,30,E,,,,,,,,HB 1245 Jul 9: a berg ~300' long & 100' high,
IOT,1,630,630,N,Ship,Mongolian (SS),Visual,48.2,-51.15,1913,1913,June,6/26/13,,Large,,,,,,1,,,,,,,,,,,,,,,,HB 1248 Jul 30,
IOT,1,631.1,631.1,N,Ship,Mongolian (SS),Visual,48.46666667,-50.4,1913,1913,June,6/26/13,,Large,,,,,,2,,,,,,,,,,,,,,,,"HB 1248 Jul 30: 2 large bergs, 2 growlers & several pieces of ice",
IOT,1,631.2,631.2,N,Ship,Mongolian (SS),Visual,48.46666667,-50.4,1913,1913,June,6/26/13,,Growler,,2,,,,,,,,,,,,,,,,,,,,"HB 1248 Jul 30: 2 large bergs, 2 growlers & several pieces of ice",
IOT,1,632,632,N,Ship,Mongolian (SS),Visual,48.81666667,-49.81666667,1913,1913,June,6/26/13,,Large,,,,,,1,,,,,,,,,,,,,,,,HB 1248 Jul 30,
IOT,1,633,633,N,Ship,Mongolian (SS),Visual,48.83333333,-49.35,1913,1913,June,6/26/13,,Large,,,,,,1,,,,,,,,,,,,,,,,HB 1248 Jul 30,
IOT,1,593.1,593.1,N,Ship,Ribera (SS),Visual,47.56666667,-50.46666667,1913,1913,June,6/27/13,,Large,,,,,,2,,,,,,,,,,,,,,,,HB 1247 Jul 23,
IOT,1,593.2,593.2,N,Ship,Ribera (SS),Visual,47.56666667,-50.46666667,1913,1913,June,6/27/13,,Small,,,,1,,,,,,,,,,,,,,,,,,HB 1247 Jul 23,
IOT,1,594,594,N,Ship,Ribera (SS),Visual,48,-48.5,1913,1913,June,6/27/13,,Large,,,,,,3,,,,,,,,,,,,,,,,HB 1247 Jul 23,
IOT,1,555,555,N,Ship,Sicilian (SS),Visual,48.2,-47.93333333,1913,1913,June,6/28/13,,Small,,,,1,,,,,,,,,,,,,,,,,,HB 1245 Jul 9: saw a small berg ~2 miles to the northward [position calculated],
IOT,1,556.1,556.1,N,Ship,Sicilian (SS),Visual,47.98333333,-48.41666667,1913,1913,June,6/28/13,,Berg,1,,,,,,,,,,,,,,,,,,,,,HB 1245 Jul 9: a berg & 2 growlers 3 miles to the southward [position calculated],
IOT,1,556.2,556.2,N,Ship,Sicilian (SS),Visual,47.98333333,-48.41666667,1913,1913,June,6/28/13,,Growler,,2,,,,,,,,,,,,,,,,,,,,HB 1245 Jul 9: a berg & 2 growlers 3 miles to the southward [position calculated],
IOT,1,583.01,583.01,N,Ship,Waimate (SS),Visual,52.4,-54.13333333,1913,1913,June,6/28/13,,Small,,,,x,,,,,,,,,,,,,,,,,,HB 1246 Jul 16: saw field ice with numerous small bergs extending in an unbroken line,
IOT,0,583.02,583.02,N,Ship,Waimate (SS),Visual,51.56666667,-55,1913,1913,June,6/28/13,,Small,,,,,,,,,,,,,,,,,,,,,,HB 1246 Jul 16: saw field ice with numerous small bergs extending in an unbroken line,
IOT,1,584,584,N,Ship,Waimate (SS),Visual,52,-53.75,1913,1913,June,6/28/13,,Large,,,,,,x,,,,,,,,,,,,,,,,HB 1246 Jul 16: large isolated bergs,
IOT,1,585,585,N,Ship,Waimate (SS),Visual,52,-53.16666667,1913,1913,June,6/28/13,,Small,,,,x,,,,,,,,,,,,,,,,,,HB 1246 Jul 16: numerous small bergs,
IOT,1,586,586,N,Ship,Waimate (SS),Visual,52,-52.83333333,1913,1913,June,6/28/13,,Growler,,x,,,,,,,,,,,,,,,,,,,,HB 1246 Jul 16: several large detached pieces of ice,
IOT,1,587,587,N,Ship,Waimate (SS),Visual,50.9,-52.66666667,1913,1913,June,6/29/13,,Small,,,,2,,,,,,,,,,,,,,,,,,HB 1246 Jul 16,
IOT,1,560,560,N,Ship,Scotia (SS),Visual,54.25,-55.5,1913,1913,June,6/30/13,,Berg,1,,,,,,,,,,,,,,,,,,,,,HB 1245 Jul 9,
IOT,1,588.11,588.11,N,Ship,Waimate (SS),Visual,47.76666667,-51.81666667,1913,1913,June,6/30/13,,Large,,,,,,3,,,,,,,,,,,,,,,,HB 1246 Jul 16: 3 large bergs & numerous small pieces of ice,
IOT,0,588.12,588.12,N,Ship,Waimate (SS),Visual,47.51666667,-51.75,1913,1913,June,6/30/13,,Large,,,,,,,,,,,,,,,,,,,,,,HB 1246 Jul 16: 3 large bergs & numerous small pieces of ice,
IOT,1,588.21,588.21,N,Ship,Waimate (SS),Visual,47.76666667,-51.81666667,1913,1913,June,6/30/13,,Growler,,x,,,,,,,,,,,,,,,,,,,,HB 1246 Jul 16: 3 large bergs & numerous small pieces of ice,
IOT,0,588.22,588.22,N,Ship,Waimate (SS),Visual,47.51666667,-51.75,1913,1913,June,6/30/13,,Growler,,,,,,,,,,,,,,,,,,,,,,HB 1246 Jul 16: 3 large bergs & numerous small pieces of ice,
IOT,1,566,566,N,Ship,Cervona (SS,Visual,47.71666667,-51.3,1913,1913,July,7/1/13,,Large,,,,,,1,,,,,,,,,,,,,,,,HB 1246 Jul 16,
IOT,1,567,567,N,Ship,Cervona (SS,Visual,47.58333333,-51.5,1913,1913,July,7/1/13,,Berg,2,,,,,,,,,,,,,,,,,,,,,HB 1246 Jul 16,
